id,name,no2Ags
09184130,Ismaning,14523320
09273452,Frauenforst,14523320
09176129,Großmehring,16072013
09174147,Hilgertshausen-Tandern,16072013
08326027,Hüfingen,10041100
13074019,Dorf Mecklenburg,13004000
09771149,Obergriesbach,16072013
13074033,Holdorf,13004000
09177112,Berglern,14523320
09779198,Otting,16072013
07137069,Mendig,10044111
09773122,Buttenwiesen,16072013
09571229,Wolframs-Eschenbach,16072013
09187126,Eiselfing,14523320
09173113,Benediktbeuern,16072013
09190158,Wessobrunn,16072013
09181114,Dießen am Ammersee,16072013
09181137,Rott,16072013
09190120,Eberfing,16072013
09190113,Antdorf,16072013
09376167,Stadlern,14523320
09673114,Bad Neustadt a.d. Saale,16066042
14730020,Bad Düben,15082015
14625110,Doberschau-Gaußig,14625020
09780131,Obermaiselstein,10041100
03252003,Bad Pyrmont,15085370
09374127,Irchenrieth,14523320
09183115,Egglkofen,14523320
09374117,Eschenbach i.d. OPf.,14523320
09371156,Vilseck,14523320
09479459,Tröstauer Forst-Ost,14523320
09371455,Hirschwald,14523320
09371122,Freudenberg,14523320
09278159,Niederwinkling,14523320
09189157,Trostberg,14523320
09275152,Tittling,14521020
09189134,Palling,14523320
09277113,Bad Birnbach,14521020
09778205,Ungerhausen,10041518
09778171,Memmingerberg,10041518
14521130,Crottendorf,14521020
14523190,Limbach,14523260
16071022,Großheringen,16053000
16070027,Herschdorf,16072013
16071013,Döbritschen,16053000
16066081,Vachdorf,16066042
16074053,Lippersdorf-Erdmannsdorf,16074102
09476189,Wilhelmsthal,16072013
09471454,Geisberger Forst,16072013
09574158,Simmelsdorf,16072013
09674190,Rentweinsdorf,16072013
09474134,Hausen,16072013
09576132,Schwanstetten,16072013
09474138,Hiltpoltstein,16072013
16073082,Schwarzburg,16073077
09572132,Herzogenaurach,16072013
09576455,Soos,16072013
14628100,Dürrröhrsdorf-Dittersbach,14612000
12067180,Groß Lindow,12053000
14523365,Rosenbach/Vogtl.,14523320
09676143,Neunkirchen,16066042
06535017,Schwalmtal,16066042
06535013,Mücke,16066042
05358012,Heimbach,10044114
06634001,Borken (Hessen),16056000
06535010,Kirtorf,16056000
09673167,Sondheim v.d. Rhön,16066042
13074065,Rehna,13004000
06632011,Kirchheim,16056000
16069019,Hellingen,16072013
16068059,Werningshausen,16051000
16067039,Hohenkirchen,16066092
16068019,Großneuhausen,16055000
16070038,Neustadt am Rennsteig,16054000
16074009,Bürgel,16053000
08215099,Graben-Neudorf,10041518
07318000,Speyer,10041518
16065023,Greußen,16065067
16065018,Freienbessingen,16065067
15084135,Freyburg (Unstrut),15084550
15084015,Bad Bibra,15084550
08125063,Möckmühl,16066042
08125068,Neudenau,10041518
16068047,Schillingstedt,16055000
15084285,Laucha an der Unstrut,15084550
16064043,Marolterode,16064046
16068015,Griefstedt,16065067
08115004,Bondorf,10041518
14625570,Spreetal,12071372
08215039,Kronau,10041518
08216059,Weisenbach,10041518
08115002,Altdorf,10041518
08236025,Heimsheim,10041518
14628320,Rathmannsdorf,14612000
03453001,Barßel,15081280
08237002,Alpirsbach,10041100
08125086,Schwaigern,10041518
03255007,Deensen,15085370
08216022,Hügelsheim,10041518
07337080,Waldhambach,10041518
08327041,Renquishausen,10041100
08125081,Pfaffenhofen,10041518
03155012,Uslar,16064046
08315102,Schluchsee,10041100
08317085,Nordrach,10041100
08315125,Wittnau,10041100
08417079,Albstadt,10041100
08316038,Sasbach am Kaiserstuhl,10041100
07340030,Lug,10041518
08135016,Giengen an der Brenz,16072013
09571177,Merkendorf,16072013
08118027,Hemmingen,10041518
09189119,Grabenstätt,14523320
09178144,Nandlstadt,14523320
09771142,Kissing,16072013
09174121,Haimhausen,16072013
09771113,Aichach,16072013
10043116,Schiffweiler,10041518
09779148,Fünfstetten,16072013
05562014,Gladbeck,16056000
09571166,Herrieden,16072013
09571223,Wieseth,16072013
09774133,Ellzee,16072013
09775454,Stoffenrieder Forst,16072013
09780133,Oberstdorf,10041100
09177143,Wartenberg,14523320
16072023,Frankenblick,16072013
16069048,St. Kilian,16054000
16069043,Schleusingen,16054000
16069062,Römhild,16066042
16075056,Lausnitz b. Neustadt an der Orla,16074102
16075054,Langenorla,16074102
09478143,Marktgraitz,16072013
14625590,Steinigtwolmsdorf,14625020
09274128,Essenbach,14523320
14522400,Neuhausen/Erzgeb.,
09189155,Traunstein,14523320
09189148,Surberg,14523320
09271125,Hengersberg,14521020
09377149,Reuth b. Erbendorf,14523320
16074019,Frauenprießnitz,16053000
16075002,Birkenhügel,14523320
16071055,Mechelroda,16055000
16070048,Stadtilm,16051000
16075125,Wilhelmsdorf,16073077
09675177,Wiesenbronn,16066042
09678138,Grettstadt,16066042
09575135,Ipsheim,16072013
09575451,Osing,16066042
09678456,Vollburg,16066042
09678135,Gochsheim,16066042
13074021,Gadebusch,13004000
09571198,Schillingsfürst,16066042
09575124,Gallmersgarten,16066042
09678176,Schwebheim,16066042
09678178,Sennfeld,16066042
09575179,Weigenheim,16066042
09677457,Haurain,16066042
06636003,Eschwege,16056000
09672455,Geiersnest-Ost,16066042
07135093,Zettingen,10044111
05358040,Merzenich,10044114
07135056,Lütz,10041518
07233060,Salm,10044114
07233002,Basberg,10044114
07233236,Sassen,10044111
07133089,Schloßböckelheim,10041518
07335005,Erzenhausen,10041518
07331067,Wahlheim,10041518
07336045,Hoppstädten,10041518
07335006,Eulenbis,10041518
07137011,Bermel,10044111
07135046,Kalenborn,10044111
07131059,Oberdürenbach,10044111
07137048,Kerben,10041518
07131042,Kottenborn,10044111
07138007,Hausen (Wied),10044111
07233005,Berndorf,10044114
07137205,Brodenbach,10041518
07333035,Jakobsweiler,10041518
07141105,Oberwallmenach,10041518
07231079,Malborn,10044111
07134049,Krummenau,10041518
07235001,Aach,10044114
07140100,Nannhausen,10041518
07232006,Auw an der Kyll,10044114
07232125,Sülm,10044114
07231065,Karl,10044114
07134085,Sonnenberg-Winnenberg,10041518
07336106,Bedesbach,10041518
07335202,Langwieden,10041518
03358501,Osterheide,15081280
07332047,Wattenheim,10041518
03251048,Bruchhausen-Vilsen,15081280
03404000,Osnabrück,15085370
03356002,Grasberg,15081280
07232271,Mützenich,10044114
08326065,Unterkirnach,10041100
08215082,Sulzfeld,10041518
07337068,Rohrbach,10041518
07334027,Scheibenhardt,10041518
08435016,Friedrichshafen,10041100
08435024,Immenstaad am Bodensee,10041100
08435018,Hagnau am Bodensee,10041100
08435036,Meersburg,10041100
08435066,Uhldingen-Mühlhofen,10041100
07132038,Fürthen,10041518
08226085,Sinsheim,10041518
09375118,Beratzhausen,14523320
09571115,Bechhofen,16072013
09772215,Wehringen,16072013
09779226,Wechingen,16072013
09185127,Ehekirchen,16072013
09176138,Kipfenberg,16072013
12066052,Calau,12061352
09175127,Markt Schwaben,14523320
09771140,Hollenbach,16072013
09176150,Oberdolling,16072013
09186137,Manching,16072013
08325053,Schramberg,10041100
07316000,Neustadt an der Weinstraße,10041518
12073069,Boitzenburger Land,12065310
06535009,Homberg (Ohm),16056000
01053097,Panten,13004000
07337007,Billigheim-Ingenheim,10041518
09779224,Wallerstein,16072013
09779147,Fremdingen,16072013
08237040,Horb am Neckar,10041100
07337031,Göcklingen,10041518
07339005,Bingen am Rhein,10041518
08336069,Rheinfelden (Baden),10041100
07340005,Darstein,10041518
01057026,Helmstorf,13004000
08215106,Waghäusel,10041518
07340201,Althornbach,10041518
08426073,Mietingen,10041518
08136024,Göggingen,16066042
08425008,Amstetten,10041518
09780144,Weitnau,10041100
12067201,Grünheide (Mark),12064084
09774111,Aletshausen,16072013
08426135,Gutenzell-Hürbel,10041518
07138004,Bad Hönningen,10044111
09375148,Hemau,14523320
09185113,Aresing,16072013
09375122,Brunn,14523320
09178124,Freising,14523320
08336081,Schopfheim,10041100
03459003,Bad Essen,15085370
05154044,Rees,10044114
09176112,Altmannstein,16072013
09179137,Mittelstetten,16072013
09772148,Gessertshausen,16072013
09176143,Lenting,16072013
09576121,Georgensgmünd,16072013
09178129,Haag a.d. Amper,14523320
09571178,Mitteleschenbach,16072013
08337090,Rickenbach,10041100
07340006,Dimbach,10041518
07340033,Niederschlettenbach,10041518
01055040,Stockelsdorf,13004000
08327020,Gunningen,10041100
01053005,Bälau,13004000
08336075,Schallbach,10041100
08336024,Fischingen,10041100
08215021,Forst,10041518
08235032,Haiterbach,10041518
08237054,Pfalzgrafenweiler,10041100
08115042,Rutesheim,10041518
16061107,Wingerode,16064046
08115021,Herrenberg,10041518
09780145,Wertach,10041100
09778130,Egg a.d. Günz,10041518
09279127,Mengkofen,14523320
09778151,Holzgünz,10041518
09780117,Buchenberg,10041100
08426113,Steinhausen an der Rottum,10041518
09186143,Pfaffenhofen a.d. Ilm,16072013
09185131,Gachenbach,16072013
09774198,Ziemetshausen,16072013
09375162,Laaber,14523320
09772130,Diedorf,16072013
05562036,Waltrop,16056000
03256017,Landesbergen,15081280
13071027,Dargun,13003000
09772159,Horgau,16072013
09174146,Sulzemoos,16072013
03252001,Aerzen,15085370
09375199,Sinzing,14523320
07337059,Oberotterbach,10041518
08336004,Aitern,10041100
07337078,Völkersweiler,10041518
07340036,Obersimten,10041518
15087412,Südharz,15085145
08317051,Hornberg,10041100
08326061,Tuningen,10041100
08325024,Hardt,10041100
05366040,Weilerswist,10044114
12072240,Ludwigsfelde,12072017
09778120,Boos,10041518
09778217,Winterrieden,10041518
09780116,Bolsterlang,10041100
09777175,Unterthingau,10041518
09780139,Sonthofen,10041100
08426125,Wain,10041518
06631010,Gersfeld (Rhön),16066042
09778180,Kammlach,16072013
09780118,Burgberg i. Allgäu,10041100
09777124,Eggenthal,16072013
08315020,Buchenbach,10041100
08215064,Östringen,10041518
08115028,Leonberg,10041518
08115024,Holzgerlingen,10041518
07337054,Münchweiler am Klingbach,10041518
08126058,Neuenstein,16066042
07340208,Dietrichingen,10041518
07340214,Kleinsteinhausen,10041518
09272151,Waldkirchen,14521020
09780137,Rettenberg,10041100
09775129,Illertissen,10041518
09774192,Waltenhausen,16072013
08426019,Berkheim,10041518
09574140,Neuhaus a.d. Pegnitz,16072013
09273451,Dürnbucher Forst,14523320
12071337,Schenkendöbern,12067120
09771165,Sielenbach,16072013
09177126,Langenpreising,14523320
13073016,Deyelsdorf,13003000
09174118,Erdweg,16072013
12069397,Michendorf,12054000
09776112,Gestratz,10041100
08425028,Dietenheim,10041518
09778196,Sontheim,16072013
09775161,Unterroth,10041518
09778163,Lauben,10041518
09778186,Ottobeuren,10041518
09778183,Oberrieden,16072013
09780113,Balderschwang,10041100
08426044,Erolzheim,10041518
08335079,Stockach,10041100
08317068,Lauf,10041100
07337033,Gossersweiler-Stein,10041518
07337079,Vorderweidenthal,10041518
08317011,Biberach,10041100
07334030,Steinweiler,10041518
08327046,Spaichingen,10041100
07337038,Herxheim bei Landau/Pfalz,10041518
08417078,Zimmern unter der Burg,10041100
08236068,Wurmberg,10041518
08317041,Hausach,10041100
09776129,Weiler-Simmerberg,10041100
09778184,Oberschönegg,16072013
09778221,Kettershausen,16072013
09775118,Buch,10041518
09780114,Betzigau,10041518
01058058,Gettorf,13004000
08426066,Kirchdorf an der Iller,10041518
08426065,Kirchberg an der Iller,10041518
01056021,Hasloh,13004000
13076037,Eldena,12070424
05382064,Swisttal,10044111
08215047,Marxzell,10041518
09779184,Mönchsdeggingen,16072013
07141128,Seelbach,10041518
09571189,Ornbau,16072013
09571451,Unterer Wald,16072013
09186128,Hohenwart,16072013
05758020,Kirchlengern,15085370
09780115,Blaichach,10041100
09780143,Waltenhofen,10041100
09775141,Oberroth,10041518
09185166,Waidhofen,16072013
09774115,Balzhausen,16072013
09775451,Auwald,10041518
08215096,Karlsbad,10041518
09178115,Attenkirchen,14523320
05566032,Ladbergen,15085370
12061540,Wildau,12072017
08335077,Steißlingen,10041100
08215040,Kürnbach,10041518
08325045,Oberndorf am Neckar,10041100
08337032,Dogern,10041100
08417016,Dotternhausen,10041100
03358001,Ahlden (Aller),15081280
07340034,Nothweiler,10041518
08327030,Kolbingen,10041100
07337051,Leinsweiler,10041518
08236031,Kieselbronn,10041518
09772136,Ellgau,16072013
12072312,Nuthe-Urstromtal,12072017
09778199,Stetten,16072013
09776113,Grünenbach,10041100
09778168,Markt Rettenbach,16072013
08426028,Burgrieden,10041518
09774452,Winzerwald,16072013
08436003,Aichstetten,10041518
08426100,Rot an der Rot,10041518
09778214,Westerheim,10041518
07339030,Ingelheim am Rhein,10041518
09185118,Bergheim,16072013
09375153,Holzheim a. Forst,14523320
09779181,Mertingen,16072013
16073038,Kaulsdorf,16073077
16073067,Probstzella,16073077
09176451,Haunstetter Forst,16072013
09273165,Rohr i. NB,14523320
09779129,Daiting,16072013
09779126,Buchdorf,16072013
09177133,Oberding,14523320
09174143,Schwabhausen,16072013
09779185,Möttingen,16072013
09176149,Nassenfels,16072013
09178133,Hohenkammer,16072013
08317046,Hofstetten,10041100
08316009,Denzlingen,10041100
07337037,Hergersweiler,10041518
08326068,Vöhrenbach,10041100
08417071,Weilen unter den Rinnen,10041100
08235033,Bad Herrenalb,10041518
08317029,Fischerbach,10041100
08235047,Neubulach,10041518
08327025,Immendingen,10041100
08315013,Bötzingen,10041100
09185163,Königsmoos,16072013
03252008,Salzhemmendorf,15085370
09774129,Ebershausen,16072013
09778113,Apfeltrach,16072013
09780124,Immenstadt i. Allgäu,10041100
09774117,Breitenthal,16072013
09777111,Aitrang,16072013
07141016,Bornich,10041518
09272129,Jandelsbrunn,14521020
08127046,Kirchberg an der Jagst,16066042
08136033,Hüttlingen,16066042
08136050,Oberkochen,16066042
09779136,Ederheim,16072013
08136002,Abtsgmünd,16066042
08136003,Adelmannsfelden,16066042
08135027,Niederstotzingen,16072013
08426087,Ochsenhausen,10041518
09778173,Mindelheim,16072013
09778127,Dirlewang,16072013
09780120,Durach,10041518
13071167,Wustrow,12065310
09778188,Pleß,10041518
07337070,Sankt Martin,10041518
09775149,Roggenburg,16072013
08127013,Bühlerzell,16066042
08315003,Au,10041100
07339021,Gensingen,10041518
03241012,Neustadt am Rübenberge,15081280
07231001,Altrich,10044111
09777144,Kraftisried,10041518
10044114,Rehlingen-Siersburg,
09778177,Niederrieden,10041518
09777165,Ronsberg,10041518
10044111,Dillingen/Saar,
09778190,Salgen,16072013
09776127,Stiefenhofen,10041100
09778158,Kirchheim i. Schw.,16072013
09780127,Missen-Wilhams,10041100
09779112,Amerdingen,16072013
09774150,Krumbach (Schwaben),16072013
08136007,Bartholomä,16066042
09775152,Senden,10041518
08127104,Stimpfach,16066042
08127102,Fichtenau,16066042
08136035,Jagstzell,16066042
08136088,Aalen,16066042
09773153,Medlingen,16072013
09174151,Weichs,16072013
09373160,Seubersdorf i.d. OPf.,16072013
09186126,Hettenshausen,16072013
09779217,Tagmersheim,16072013
09176114,Beilngries,16072013
07337040,Heuchelheim-Klingen,10041518
07337042,Ilbesheim bei Landau in der Pfalz,10041518
07340004,Dahn,10041518
08235007,Althengstett,10041518
08327057,Emmingen-Liptingen,10041100
07337018,Dierbach,10041518
08317093,Oberwolfach,10041100
07340014,Hauenstein,10041518
08327048,Talheim,10041100
09776118,Maierhöfen,10041100
09775132,Kellmünz a.d. Iller,10041518
09778139,Fellheim,10041518
09778150,Heimertingen,10041518
09774451,Ebershauser-Nattenhauser Wald,16072013
09775452,Oberroggenburger Wald,16072013
09780147,Wildpoldsried,10041518
08436004,Aitrach,10041518
08425140,Balzheim,10041518
08426043,Erlenmoos,10041518
09780134,Ofterschwang,10041100
09775142,Osterberg,10041518
09778451,Ungerhauser Wald,10041518
09774160,Münsterhausen,16072013
08425097,Rammingen,16072013
08136028,Heubach,16066042
09279137,Wallersdorf,14523320
01057009,Bösdorf,13004000
09178130,Hallbergmoos,14523320
09186147,Reichertshofen,16072013
09375156,Kallmünz,14523320
01053014,Breitenfelde,13004000
03257010,Hagenburg,15085370
08315098,Schallstadt,10041100
08325014,Dunningen,10041100
08317110,Renchen,10041100
08327010,Denkingen,10041100
08315132,March,10041100
08215094,Zaisenhausen,10041518
03257031,Rinteln,15085370
08316045,Vörstetten,10041100
08417002,Balingen,10041100
08115010,Deckenpfronn,10041518
07334501,Wörth am Rhein,10041518
08236070,Keltern,10041518
08317100,Ortenberg,10041100
08317141,Willstätt,10041100
08326031,Königsfeld im Schwarzwald,10041100
08118073,Vaihingen an der Enz,10041518
08115034,Mötzingen,10041518
08315028,Ebringen,10041100
03241021,Wunstorf,15085370
08327033,Mahlstetten,10041100
12065084,Fürstenberg/Havel,12065310
09778115,Babenhausen,10041518
09775111,Altenstadt,10041518
08426031,Dettingen an der Iller,10041518
14628010,Altenberg,
09780128,Oy-Mittelberg,10041518
09780140,Sulzberg,10041518
08426108,Schwendi,10041518
09174131,Markt Indersdorf,16072013
09772216,Welden,16072013
09186144,Pörnbach,16072013
09174115,Dachau,16072013
13074087,Wismar,13004000
09772211,Ustersbach,16072013
09174137,Pfaffenhofen a.d. Glonn,16072013
07235035,Grimburg,10044111
08327013,Egesheim,10041100
08316013,Forchheim,10041100
08337039,Grafenhausen,10041100
07337039,Herxheimweyher,10041518
05366044,Zülpich,10044114
08337051,Höchenschwand,10041100
08316012,Endingen am Kaiserstuhl,10041100
08236043,Neuenbürg,10041518
13073093,Tribsees,13003000
08315089,Pfaffenweiler,10041100
07334031,Vollmersweiler,10041518
08327017,Frittlingen,10041100
07334015,Kuhardt,10041518
08235060,Rohrdorf,10041518
08327005,Balgheim,10041100
08236039,Mönsheim,10041518
08336079,Schönau im Schwarzwald,10041100
08317008,Bad Peterstal-Griesbach,10041100
06438002,Dreieich,16066042
08337013,Bernau im Schwarzwald,10041100
08417023,Grosselfingen,10041100
07340501,Bruchweiler-Bärenbach,10041518
08315007,Badenweiler,10041100
08336006,Bad Bellingen,10041100
07334023,Ottersheim bei Landau,10041518
16074008,Bucha,16053000
07337055,Niederhorbach,10041518
09273178,Volkenschwand,14523320
09777145,Lamerdingen,16072013
09778207,Unteregg,16072013
12073579,Uckerland,12073532
09773113,Bächingen a.d. Brenz,16072013
09571218,Weiltingen,16072013
09774162,Neuburg a.d. Kammel,16072013
09775164,Weißenhorn,16072013
09772170,Langerringen,16072013
09373151,Parsberg,14523320
09577161,Pleinfeld,16072013
09176161,Stammham,16072013
09773146,Lutzingen,16072013
09577127,Ettenstatt,16072013
14626600,Weißwasser/O.L.,12071372
09185168,Weichering,16072013
07340008,Eppenbrunn,10041518
08417045,Nusplingen,10041100
08336078,Schliengen,10041100
08416011,Dußlingen,10041518
07340019,Hilst,10041518
08216013,Forbach,10041100
08337045,Häusern,10041100
08335001,Aach,10041100
08327008,Buchheim,10041100
08335021,Eigeltingen,10041100
08317102,Ottenhöfen im Schwarzwald,10041100
08236065,Wiernsheim,10041518
07337005,Bad Bergzabern,10041518
08135019,Heidenheim an der Brenz,16072013
09176137,Kinding,16072013
09773143,Laugna,16072013
09577125,Ellingen,16072013
09185143,Langenmosen,16072013
09174141,Röhrmoos,16072013
09773117,Bissingen,16072013
